Distance,Use intermediate result,Flow,Angle adjustment,Left tol1,Left tol2,Left tol3,Left tol4,Left tol5,Left DEM,Right tol1,Right tol2,Roght tol3,Right tol4,Right tol5,Right DEM
120.1,0,95.5931196,0,7.2,0.9,0.055,1000,30,A,5.2488,0,0.073205,1000,30,A
120.2,0,95.59185703,0,5.832,0.075,0.06655,1000,30,A,5.832,0.075,0.06655,1000,30,A
120.3,0,95.59072395,0,6.48,0.35,0.0605,1000,30,A,5.832,0.075,0.06655,1000,30,A
120.4,0,95.58876858,0,6.48,0.35,0.0605,1000,30,A,7.2,0.9,0.055,1000,30,A
120.5,0,95.58744774,0,5.2488,0,0.073205,1000,30,A,7.2,0.9,0.055,1000,30,A
120.6,0,94.77895535,0,7.2,0.9,0.055,1000,30,A,7.2,0.9,0.055,1000,30,A
120.7,0,94.77798414,0,7.2,0.9,0.055,1000,30,A,7.2,0.9,0.055,1000,30,A
120.8,0,94.77714242,0,7.2,0.9,0.055,1000,30,A,8,2,0.05,1000,30,A
120.9,0,94.77665034,0,7.2,0.9,0.055,1000,30,A,5,0,0.05,1000,30,A
121,0,94.77525828,0,8,2,0.05,1000,30,A,5,0,0.05,1000,30,A
121.1,0,94.77450721,0,8,2,0.05,1000,30,A,4,0,0.05,1000,30,A
121.2,0,94.76610949,0,5.832,0.075,0.06655,1000,30,A,4,0,0.05,1000,30,A
121.3,0,94.7654167,0,7.2,0.9,0.055,1000,30,A,4,0,0.05,1000,30,A
121.4,0,94.7635714,0,8,2,0.05,1000,30,A,4,0,0.05,1000,30,A
121.5,0,94.76250955,0,8,2,0.05,1000,30,A,4,0,0.05,1000,30,A
121.6,0,94.76149949,0,7.08588,0,0.0805255,2000,30,A,4,0,0.05,1000,30,A
121.7,0,94.7593952,0,3.8263752,0,0.097435855,1000,30,A,4,0,0.05,1000,30,A
121.8,0,94.75756933,0,7.8732,0,0.073205,2000,30,A,4,0,0.05,1000,30,A
121.9,0,94.7558341,0,7.8732,0,0.073205,2000,30,A,4,0,0.05,1000,30,A
122,0,94.75484347,0,6.48,0.35,0.0605,1000,30,A,4,0,0.05,1000,30,A
122.1,0,94.16717156,0,5.832,0.075,0.06655,1000,30,A,4,0,0.05,1000,30,A
122.2,0,94.16120834,0,7.2,0.9,0.055,1000,30,A,4,0,0.05,1000,30,A
122.3,0,94.16049612,0,5.832,0.075,0.06655,1000,30,A,4,0,0.05,1000,30,A
122.4,0,94.15974505,0,6.48,0.35,0.0605,1000,30,A,4,0,0.05,1000,30,A
122.5,0,94.15839184,0,6.48,0.35,0.0605,1000,30,A,4,0,0.05,1000,30,A
122.6,0,94.15778969,0,4,0,0.05,1000,30,A,3,0,0.05,1000,30,A
122.7,0,94.15714869,0,4,0,0.05,1000,30,A,3.5,0,0.05,1000,30,A
122.8,0,94.15634582,0,4,0,0.05,1000,30,A,3.5,0,0.05,1000,30,A
122.9,0,94.15551706,0,4,0,0.05,1000,30,A,3.5,0,0.05,1000,30,A
123,0,94.15444226,0,4,0,0.05,1000,30,A,2,0.01,0.05,1000,30,A
123.1,0,94.15405377,0,4,0,0.05,1000,30,A,3.6,0,0.055,1000,30,A
123.2,0,94.15136676,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
123.3,0,94.15072576,0,4,0,0.05,1000,30,A,3.6,0,0.055,1000,30,A
123.4,0,94.10783719,0,4,0,0.05,1000,30,A,3.6,0,0.055,1000,30,A
123.5,0,94.10735806,0,4,0,0.05,1000,30,A,3.6,0,0.055,1000,30,A
123.6,0,94.10679476,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
123.7,0,94.10582355,0,4.5,0,0.05,1000,30,A,4,0,0.05,1000,30,A
123.8,0,94.10525377,0,4,0,0.05,1000,30,A,3.24,0,0.0605,1000,30,A
123.9,0,94.10465162,0,3.6,0,0.055,1000,30,A,4,0,0.05,1000,30,A
124,0,94.10373869,0,2.125764,0,0.08857805,1000,30,A,4,0,0.05,1000,30,A
124.1,0,94.10314949,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
124.2,0,94.10236604,0,2.125764,0,0.08857805,1000,30,A,4,0,0.05,1000,30,A
124.3,0,94.10130419,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
124.4,0,94.10055312,0,3.5,0,0.05,1000,30,A,5,0,0.05,1000,30,A
124.5,0,94.09947184,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
124.6,0,94.09879847,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
124.7,0,94.09680426,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
124.8,0,94.09414962,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
124.9,0,94.04990135,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125,0,94.04944165,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.1,0,94.04817907,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.2,0,94.04673521,0,4,0,0.05,1000,30,A,3.6,0,0.055,1000,30,A
125.3,0,94.0463532,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.4,0,94.04307699,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.5,0,94.04205398,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.6,0,94.04152306,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.7,0,94.04013099,0,4,0,0.05,1000,30,A,4.5,0,0.05,1000,30,A
125.8,0,93.94128137,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
125.9,0,93.94032959,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126,0,93.93880803,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.1,0,93.93816703,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.2,0,93.9359203,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.3,0,93.93405558,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.4,0,93.93057865,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.5,0,93.92929666,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.6,0,93.92725064,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.7,0,93.92659022,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.8,0,93.91890472,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
126.9,0,93.91821193,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127,0,93.91718892,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.1,0,93.91555729,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.2,0,93.91489687,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.3,0,93.88394121,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.4,0,93.88322899,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.5,0,93.8824067,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.6,0,93.76134877,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.7,0,93.76052648,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.8,0,93.75946463,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
127.9,0,93.75858406,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128,0,93.75732797,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.1,0,93.75607835,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.2,0,93.75474455,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.3,0,93.75350141,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.4,0,93.75229711,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.5,0,93.75145539,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.6,0,93.74955182,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.7,0,93.74839932,3.258877309,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.8,0,93.7471756,4.842983307,2,0,0.05,1000,30,A,4,0,0.05,1000,30,A
128.9,0,93.7400793,-8.094637294,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129,0,93.7394383,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.1,0,93.73813688,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.2,0,93.73596138,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.3,0,93.73555994,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.4,0,93.34719948,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.5,0,93.33845861,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.6,0,93.33736438,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.7,0,93.33683345,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.8,0,93.33509822,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
129.9,0,93.3344378,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130,0,93.32834509,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130.1,0,93.27169125,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130.2,0,93.2709596,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130.3,0,93.26953516,0,4,0,0.05,1000,30,A,3.5,0,0.05,1000,30,A
130.4,0,93.26851216,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130.5,0,93.26792296,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130.6,0,93.26701002,0,2.125764,0,0.08857805,1000,30,A,4,0,0.05,1000,30,A
130.7,0,93.26603881,0,3.24,0,0.0605,1000,30,A,4,0,0.05,1000,30,A
130.8,0,93.26541724,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
130.9,0,93.26088493,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131,0,93.25980365,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.1,0,93.25885187,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.2,0,93.25514185,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.3,0,93.25452028,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.4,0,93.25186564,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.5,0,93.22355814,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.6,0,93.21128207,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.7,0,93.21012956,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.8,0,93.20493684,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
131.9,0,93.20374549,10.24360196,3.24,0,0.0605,1000,30,A,3,0,0.05,1000,30,A
132,0,93.20347355,-9.084477434,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.1,0,93.19970526,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.2,0,93.19560676,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.3,0,93.19472619,0,1.39471376,0,0.129687123,1000,30,A,3,0,0.05,1000,30,A
132.4,0,93.19266076,0,0.667087268,0,0.252723514,1000,30,A,4,0,0.05,1000,30,A
132.5,0,93.19148883,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.6,0,93.19059532,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.7,0,93.18726084,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.8,0,93.18618603,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
132.9,0,93.18548676,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133,0,93.18466447,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.1,0,93.18377096,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.2,0,91.04735139,0,3.5,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.3,0,91.01402598,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.4,0,91.01342383,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.5,0,91.01067855,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.6,0,91.00974619,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.7,0,91.00936418,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.8,0,91.00901455,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
133.9,0,91.00735054,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134,0,91.00687141,0,3.5,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.1,0,91.00658005,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.2,0,91.00455346,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.3,0,91.00185998,0,3.5,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.4,0,90.99890103,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.5,0,90.90514701,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.6,0,90.90459666,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.7,0,90.90392329,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.8,0,90.90277079,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
134.9,0,90.90172836,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135,0,90.85175643,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.1,0,90.85100537,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.2,0,90.8507658,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.3,0,90.84994351,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.4,0,90.84925072,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.5,0,90.84866152,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.6,0,90.84641479,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.7,0,90.84410978,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.8,0,90.84299613,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
135.9,0,90.84120263,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
136,0,90.81700659,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
136.1,0,90.8142872,0,4,0,0.05,1000,30,A,2.6244,0,0.073205,1000,30,A
136.2,0,90.80925634,0,4,0,0.05,1000,30,A,4,0,0.05,1000,30,A
